id,price
8944550100,449595.57
2810100040,500185.47
6084200060,388044.08
1624079088,701308.6
7203600530,771485.64
5423500240,37882.08
1254200835,534560.57
2331540070,400527.01
7202330270,351401.29
1959700225,480613.24
2600130020,808709.14
1005000240,253617.29
3211100730,288607.75
1245500286,440450.76
9275702405,1278958.77
6624300110,362512.97
5711200170,594604.71
6679000370,173918.48
9528102996,421136.72
8651443420,363095.64
3294700101,361837.53
3668000070,88280.56
6413600276,374018.33
7454000295,147857.15
2887701940,657036.83
7203600040,1188152.54
6362900145,545837.03
1250201130,573259.7
7732410130,725548.63
1402950450,362171.56
3558900450,501559.46
8648100030,163515.53
2597531110,817982.42
3186600515,832800.65
3886902950,1095541.09
3024079057,321123.28
5608010980,1057682.6
4443801495,591692.66
624069108,2563752.01
2158900140,740736.27
2481630030,1196617.15
8562970040,1099857.02
3530200020,958960.79
3760500280,1153462.76
540100057,1152362.96
3832050570,324672.55
7852150720,374710.69
7772000010,646995.05
8643000190,334597.64
8691450120,977024.94
6791400100,296061.98
2051200506,63148.82
7853320280,352532.72
2822079012,225512.92
9510910250,635520.81
1266200130,498412.5
1788800770,-32480.42
5452301785,1321598.09
847100078,382300.17
2296700050,646196.95
3241600027,429873.86
3278603000,631627.39
3630180380,824530.26
6813600605,938275.8
7852090680,561185.35
6820100010,575634.86
7701700040,200793.39
3374300030,485036.35
3303860130,602189.73
9465910190,822105.11
8859000045,654385.77
6388930390,862159.34
4427100030,487249.62
421000285,181860.69
629000605,948746.7
7773800015,751356.87
8862000075,104086.92
9521100465,496124.93
8682211030,436302.67
486000565,1022541.6
9500900060,271870.48
5437810320,306742.43
3347401315,398594.76
269001331,983334.27
1560930070,1008134.63
9808630260,986717.73
7299600130,338220.48
4019301500,633965.5
9276201190,428008.21
6861700156,995229.47
1543000060,702769.45
8731981940,581749.25
1762600090,1039865.25
7202290140,382974.61
1154100205,306964.18
2726049150,510924.87
7967200060,202734.99
5602000275,202064.17
8956200760,711874.85
2626119062,182147.0
4178300080,752492.39
8084900160,1455308.49
255400060,918674.99
9492500010,808755.58
7221400320,235962.22
4136930190,626691.66
2597520720,716530.17
98000960,1261750.43
8099900490,366227.02
7663700401,572410.09
3362400511,506761.55
2525000220,307886.87
624110610,1090605.77
1467400095,319553.33
6608500260,304176.68
3883800011,100246.83
8680300010,483795.36
2872100345,928641.66
7660100336,237424.83
3179101945,705996.28
3352400905,278014.34
3438501862,253417.29
6372000280,465086.98
2558690130,527979.46
8635760480,597021.32
9392200030,323284.15
9301301145,477195.26
9264921110,365963.91
2325400040,317473.24
8118600080,523458.76
1753500100,388998.58
3260000120,376134.5
7752700110,585746.15
3751600784,355879.35
7579200765,514595.38
5631500866,717194.61
8650700090,993344.46
4443801160,368934.13
2474400250,467074.03
4040200490,413317.72
9264921140,397673.52
3353400120,-65497.77
6127000480,904177.62
7812801125,209970.15
3331500485,209151.03
4435000705,196293.67
6205500030,368894.38
1023089140,470877.27
5272200040,386928.95
8035350010,766131.94
9211500730,265457.6
5244801230,644714.11
4364200250,320642.56
2324039077,434517.74
9212900260,433930.18
1432900350,307421.27
2115720070,346399.58
2616700450,137900.35
3438503021,554935.87
3885803895,532236.98
98000740,1262313.36
6163901913,456000.96
6818400110,340858.21
8835200330,488527.49
5419801120,358967.66
8565900160,747147.36
3034200399,769470.32
1725059187,491007.65
7883601155,463175.94
1024000050,963448.9
9828701745,194295.38
9133600120,457768.1
6749700002,397551.24
1796370730,199507.84
1545801850,127266.4
6064800470,376285.93
3558000130,370297.56
7853301400,835392.87
5406500480,616968.59
603001045,264077.39
6073500160,402561.43
6814600355,830659.12
2768000270,533046.8
8122100235,255178.05
1138020200,358439.09
9828702812,456602.11
9274202885,503931.37
7445000115,712774.96
5088500210,562190.42
7212651950,459969.16
8084900195,987908.99
5379804537,274074.02
7211402105,49874.91
9289900065,587920.35
868001790,909441.99
5078400210,501690.57
4309710100,1043615.51
5416300230,1010067.67
1139000215,531308.06
6137610620,833481.33
2206900065,302694.78
524069020,1160116.64
5149300200,189221.27
2922703260,529707.38
3322049126,145129.23
6710100131,966935.62
3387800380,260826.78
7501000340,1089582.94
2460700260,303279.03
3885804225,696148.77
4046400440,587408.78
8732131090,448955.71
624110050,1045321.86
8651730580,549414.79
5132000140,130823.64
7518504130,577465.55
9407001500,216752.47
3362400094,472439.41
1163400020,154310.92
8091411040,247920.55
2215800050,906734.6
4139430810,1097072.35
293800900,1031719.92
7714000250,628399.1
6117500955,529335.03
1250201175,398706.01
8651611110,1014326.12
6620400025,312814.03
263000253,485682.93
3095000095,574274.4
2087700115,677091.57
9530100921,427550.68
7387500235,407575.14
9144100158,440993.21
3861400061,428724.98
2322069116,532844.01
203600140,657266.16
1545804460,197013.62
4047200265,289097.26
6600060120,475550.59
7568700525,361808.57
2767602356,695399.62
7604400150,355139.86
2616800050,581360.95
8665050060,386624.1
2115200160,493796.18
2391600555,313905.89
9122500080,359654.83
303000445,132082.83
6121000090,310265.42
8928100025,576402.4
7867500021,385083.03
1454100650,1035090.66
1623049133,320467.33
2944000240,1155302.15
1549500370,107147.12
8078400020,469221.88
9510970530,695135.65
2968801105,149093.69
2366800055,185166.03
8861500080,698941.61
3629890190,1272478.62
7853230570,390771.21
1697000400,129436.39
1865000040,593483.17
9478501020,259106.9
3294700310,137718.27
8079030350,529633.3
322059161,158979.17
425069104,736641.52
7853302110,426730.9
2781280310,406686.19
1423069129,372128.07
869700050,367127.11
1454600038,1095875.88
6392003490,427641.93
5454000010,710451.21
1226039124,530097.11
8643200055,287522.92
7129300175,489893.39
6699930440,475423.19
3031200205,378115.07
3741600020,749653.41
2124069115,1312103.13
7278100690,681205.82
859000160,510388.88
5469700052,223717.8
7518500855,490248.13
2770601696,500018.07
1951800580,841239.02
8078350090,541500.32
8562790950,750099.56
431500155,553576.0
1839910470,508466.62
1324049015,1832459.56
5422560930,567380.86
3211000930,294339.5
2688100071,435544.3
3211100450,252195.0
7549802535,558750.44
2708450020,801615.97
2267000730,600629.41
567000380,201910.59
6788201440,631494.28
3355400242,134364.96
3333002450,279765.7
646910160,224323.97
9274200990,558507.36
1233100601,317574.87
9523104345,1106823.36
2028700575,625494.06
9510971070,693643.23
3876000710,481831.08
4028900048,692256.05
3226049530,429520.77
88000591,75619.01
5425700205,1181899.01
1760650950,265715.14
2436700315,542062.4
272000620,185091.69
682000030,626992.53
3876313040,521767.17
8732190460,342771.12
9523100459,545226.9
808300180,646537.32
2354300456,76587.9
5112800060,309805.73
3039000050,448000.35
9362000040,2047392.1
6073240060,699101.39
8964800390,788149.28
1825079086,733082.42
8946780080,934478.25
9468200109,1339736.28
2767601390,644240.45
7231501610,469594.9
4305600360,630992.04
7941130110,359592.76
2473400340,303920.72
2325039084,633455.33
7852030790,554325.14
2472950170,529163.83
3022800010,422984.38
5493110020,1299427.03
8965400210,869383.49
3275850190,886237.99
8075400100,354441.54
9542000275,599941.74
2791500280,311330.13
8562890560,595959.71
9274201809,498160.41
3821000100,249860.77
1954440080,516469.94
1737100830,658894.05
2523089110,926183.73
524069115,725666.76
4443801285,373318.64
8078390150,714739.69
2855000110,514835.37
3438500742,583699.79
3577000116,898540.0
7852150200,283157.95
1853080840,904998.12
1868902745,859433.53
3584900090,407901.25
8113100150,148881.38
7702600949,776758.66
1314300046,278957.04
7696300180,508199.17
1137300690,853356.98
8956200770,896940.55
3626500045,544930.5
1928300620,441659.34
9429500146,925830.45
7104100065,602035.75
2493200015,369145.92
423059207,213996.65
1402810150,317220.62
251300260,364344.22
3876311860,456048.63
2273600410,461271.39
2025700260,172495.08
7784400130,776309.96
7852040080,533021.66
9547202265,997796.73
3584800010,207032.5
3904940140,545830.45
2558160220,530947.03
1231000458,652907.34
4038300070,367834.46
8121200530,541504.36
2291400342,348045.37
2768100510,548207.61
5366200205,320297.05
8698100115,513957.28
6370000005,563934.85
3352401476,247806.25
2770602360,587010.68
1026069061,949580.93
8864000735,410265.31
6338000592,436974.82
9465910310,843505.63
117000001,640413.76
7000100850,390612.28
4379400260,718940.97
2895810200,224904.4
3876800710,252388.51
5647000060,377645.42
1282300105,139504.04
1959703070,869302.5
1180005050,513162.04
1788800630,-19712.55
9211010320,646061.03
984200590,258006.87
7276100282,769036.45
1875500060,407726.09
2125410210,545726.06
1492800296,407652.27
114700150,201522.96
3438502066,370832.72
3303700221,497082.76
7940710100,608142.01
2725069156,961674.25
1370804446,498193.1
1930301015,830525.78
2896000680,717336.69
4217402162,1013411.22
1920079039,-55221.48
5021900175,336030.96
2212200100,400319.5
9558020840,436257.13
3530430155,325715.94
1624059093,509763.72
252000300,239827.8
241900020,483718.95
2329500260,279230.75
4447300137,851005.26
240000031,358612.59
8100000110,108990.93
2524059267,1032625.08
1402900460,437274.87
3362401000,778830.41
2768200210,445239.59
6600220090,396206.72
259000240,691054.72
7853250090,769314.76
1703400470,449267.26
1622049140,220443.61
3904901190,526457.79
4139430250,1556303.04
2561340020,377903.62
6870300090,488051.46
323049176,462704.38
2473420100,353196.46
3959400335,508162.09
179001425,244202.31
8691390460,741032.51
7625702440,361987.16
1775800740,408292.67
2641800060,135083.31
1771110070,383555.78
6806300920,789024.28
8122100290,384563.92
9537200037,267897.94
5672000020,265791.15
2112700895,259477.92
3277801431,213562.33
2798000020,913546.75
2652501630,566095.89
1438000360,491874.51
6145601599,347861.74
1761300310,251388.25
3790600080,482999.64
1925069099,813663.93
3226049478,364669.61
9477100620,393764.94
8679600150,615104.68
2436700666,550558.21
2273600250,394344.22
2922069134,303492.95
6632300212,502929.09
6379500216,359840.48
3374500290,413355.94
7624700050,528127.52
4137060270,401690.58
7130300690,529958.16
7234601544,606046.38
1423400160,112468.29
5561401220,765750.55
3888100176,483773.04
514500090,508029.78
3298700012,199239.21
3526039193,872628.05
2551500180,153003.46
4030500130,399212.76
4358700135,751502.62
7812800775,213821.69
7334400070,272274.96
6151800300,579009.89
8651611980,1062260.68
1099900120,419326.78
98001000,1485617.58
5029450200,199601.41
9542840120,124014.04
8857320030,658366.95
9541800010,786099.44
6021502470,541572.82
1623300765,443631.24
6190701483,535363.36
9407110710,176871.86
424069264,714101.49
4389200876,868266.4
4364200125,479303.77
7199340620,454375.71
3997500130,294254.59
4443800505,714327.56
6683000295,404788.92
1321710460,423187.47
2916200065,570635.67
2925079012,764036.59
6181410950,249992.31
7853321110,316446.91
5528600005,306948.87
1862400132,362863.71
5361700020,486121.73
7237450110,413717.55
4014400190,381315.42
2587910180,189346.57
8651611130,1089042.93
3123800080,370074.36
3221059036,651522.56
626059276,835911.36
9828201920,364311.76
8820901792,1015825.29
6608500290,444341.99
1623300160,570391.44
4139480200,1359784.87
9523100712,474820.63
7197350050,526229.18
7855600820,698254.25
1843100540,524447.34
5083000375,222233.99
2771604120,1383873.62
5694500497,462391.95
3826000560,281115.41
4389200796,1026452.91
1760650670,125635.74
9422400035,754254.95
8563050350,655610.69
7135520300,1455022.73
191100235,748911.44
1725800280,480668.48
3332000195,103965.38
4331400090,235531.27
3145600045,735461.27
7853370100,791818.04
3278605590,401242.37
2781320100,162253.83
7851990120,1537682.9
1773100922,423941.57
7853340860,447932.96
4139400060,887641.04
1239400570,856120.3
1081200350,425081.09
4038700730,596682.31
2023059052,155272.83
7227801580,194745.32
1423089162,233185.22
7197300105,451229.92
6403510130,609120.73
2570300090,377525.52
5255710160,675960.93
2767602720,495132.44
662310620,627483.79
8946700140,556907.95
2459500310,304361.4
2767604253,379311.56
7812801115,172664.9
2141200030,590559.65
6905200215,895920.61
3388110230,381871.9
2806300065,1453031.91
8562770080,577842.27
9474700020,56142.88
8914100170,904654.33
7300700050,430354.15
293720140,538973.04
6392002635,523906.84
8691430330,1165504.06
829000160,348556.37
587550010,1030021.06
2470200020,1016789.62
3296900280,551450.97
993000327,393236.73
952004725,221667.44
686800065,737834.8
2121000300,601134.14
2024059052,907393.98
8691370330,709945.13
3307700150,520127.52
6669100070,1235026.29
1024039001,932361.13
6664500090,1128549.9
3629920030,298708.02
3630120480,625099.84
5469501530,1010931.21
1525200060,678461.81
2423029009,1139909.48
1788800610,-35252.54
7334501410,228458.28
5137300130,523961.55
7694200380,396445.22
7502700060,223535.58
8155830060,236601.78
4046710050,482729.55
5700000275,785090.89
621069057,627963.22
1653500070,873114.76
9578060230,684196.05
9528104345,318481.4
6679000960,347690.65
3574801790,380770.44
7549801140,227473.68
2946003580,252656.82
2624049115,405727.69
2426059076,701838.98
3126049052,504219.65
7896300150,359593.26
3361401210,164618.84
2144800615,165791.2
984100340,279667.98
2523039278,294857.02
5415350770,747319.5
6067910130,538151.86
9528102865,841444.51
226039282,597029.96
6649900301,764111.49
7524950710,517517.04
1241500351,923020.8
9269200340,481562.63
6206100130,678064.41
2422049104,83848.74
5153900150,149096.23
3826500020,357765.46
1023059511,583768.02
4060000440,130145.62
1954430190,506993.82
7853240040,941956.06
9158100090,675699.85
6140600049,546533.41
1720069075,473326.74
3738900105,341790.99
1972200698,501219.67
7763400035,278617.08
7504001440,673525.92
3423600060,692723.53
984200690,345491.11
2769602475,535350.26
6072800205,1013142.38
2619950740,626290.32
8151600973,628259.22
8143100350,408224.86
2223059099,318871.59
7533800325,876838.29
2788400315,277569.82
2744600040,455085.45
6819100020,1674751.5
8133300050,222789.81
3295750550,267370.84
2919200440,638920.99
5127001320,328129.81
6119700030,970823.03
2767603608,409578.73
1995200200,384640.76
3977630130,65076.37
2222059099,229098.22
6837700170,355789.23
7010700292,401009.77
8945200860,96663.16
2270000070,230181.57
7203140270,361332.93
6204420180,481763.07
255450380,360346.97
5072400100,680708.03
2025069037,812367.51
524059241,760648.28
3834500195,686191.88
327000050,1042676.28
3256400060,404107.69
7312900060,191080.54
8732040820,379235.73
3797310230,144273.74
3644100073,236922.16
820000012,574857.39
1624049087,621784.28
1370802600,1045475.47
3448700070,401985.53
3290800215,434349.58
2801910100,755374.36
4319200620,328627.23
1923000150,914449.57
9268200600,266840.26
1005000062,232213.39
5210200410,824333.36
6117500025,773437.93
3279000460,188180.72
3905040780,559385.4
8562790080,836569.12
3723800414,632166.12
7504100110,887938.69
1924079090,494848.95
7199330010,434488.0
1788300010,91856.59
3505100297,427853.71
4137040250,341619.33
3262300818,1176233.44
1310900610,476936.54
3449900030,549140.95
3902100150,607964.8
9194102188,880562.4
8079040320,441875.89
984220370,361370.3
7956200220,-19679.94
8121100600,464172.76
2223089048,314284.67
7227501170,134334.94
11501330,1028854.84
7229900285,368958.44
9276200569,631591.3
1321039076,-10523.26
11520640,844613.72
1025079086,41783.52
8685500020,353988.43
2011000020,259523.68
1560920040,626239.81
8731981410,510634.4
8857640860,523299.4
3629000080,171086.65
3210700380,608896.2
4307330120,286948.39
6843300090,619359.14
6672920150,385214.18
3630200430,662994.71
5015001680,499110.56
7148000315,305027.45
7806500290,692925.08
925059137,823921.32
9828702339,446256.18
8604900017,647170.06
321100260,748614.7
2472920140,662575.85
7214700580,632990.26
726049232,496315.21
2881700231,423290.37
2461900175,294243.93
1773100541,409714.78
9307300100,480447.17
8127700390,1127771.56
9267200226,513840.07
524059148,1232256.13
8945100050,136398.16
179000100,226761.37
3342101785,675376.04
2026049067,586945.63
6700390150,279573.91
2726049071,189204.78
8691440330,1266382.14
1795920440,616468.64
1313300340,684684.18
5205000160,479393.38
8567450220,711914.94
6300500505,320528.55
2141300620,579722.0
7866000158,329861.82
7625700935,931388.53
7853250160,642975.87
3260000300,641111.72
2425049063,2173153.79
9560700055,608015.87
1233100366,446365.52
3625059152,2150777.73
191100435,921992.21
3734900110,129186.47
7237301210,248293.11
2978800120,538491.74
3205100010,349868.41
3630180450,826119.35
9346920070,524505.21
9485920120,369119.54
7831800495,381677.51
3992700775,420306.48
3342700491,943418.42
7202350060,387776.09
5029450110,166559.72
6641020160,554143.23
9828701690,594288.73
1721801161,254038.09
9412900055,557169.24
5006000035,241938.96
3241600150,340496.45
2624039133,475035.28
2826049160,461668.17
3558900430,693691.41
6021501685,469237.05
1559900080,429645.92
3885808035,461389.59
9530101290,751546.1
5566100205,402813.4
4330600360,145637.02
1959701890,824344.51
7436300180,769450.47
9406570290,404358.09
3425079088,718170.13
522079027,265159.51
7504200250,692037.59
4141010050,1079234.13
8722101100,740015.94
7923300115,417817.62
9455200570,550089.28
2767700022,427840.84
2023700040,548353.74
3882320010,619935.83
2872900280,696113.44
2194100050,902079.61
6151800080,363079.19
9406590010,527890.76
7300400670,302429.22
5569620410,812529.79
2843200070,310457.21
4337600280,444518.4
7454001405,201453.57
4151800420,286892.38
7922710450,894729.02
1223039173,598245.11
923049110,320919.97
1446404015,186154.68
2425049066,1076063.59
1931300035,727501.12
